Hours,HPHtgLd_W
914,16178.1
915,16169.5
916,16156.4
917,16178.4
918,16174.2
919,16156.2
920,27491.9
921,33542.1
922,38138.4
923,45034.9
924,47342.5
925,41010.9
926,47338.6
927,45033
928,42738.2
929,36414.8
930,23772.9
931,19569
932,19574.7
933,19580.1
934,16553
935,16178.1
936,16171
937,16164.1
938,16185.9
939,16184.2
940,16164.9
941,16182.1
942,16186
943,16166.9
944,27504.3
945,33561.5
946,38160.5
947,45059.7
948,47366
949,41033.5
950,47367.2
951,45058.1
952,42761.9
953,36435.3
954,23786
955,19578.4
956,19588.2
957,19588.5
958,16561.6
959,16187.1
960,16182.5
961,16172.6
962,16191.9
963,16194.5
964,16173.5
965,16188.2
966,16194.5
967,16177.3
968,27517.4
969,33579.2
970,38180.4
971,45083.2
972,47390.3
973,41054.8
974,47392.2
975,45081.5
976,42784
977,36453.6
978,23797.5
979,19588.5
980,19598.1
981,19598.7
982,16570.3
983,16195.4
984,16190.2
985,16180.3
986,16200.3
987,16201.9
988,16181
989,16196.7
990,16202.2
991,16183.9
992,16193.3
993,22350.6
994,28017.5
995,33416.4
996,33420.6
997,33155
998,33149.8
999,33112.5
1000,33111.6
1001,33106.3
1002,27221
1003,16184.5
1004,16203.2
1005,16198.9
1006,16180.8
1007,16199.4
1008,16202.3
1009,16188.1
1010,16203.1
1011,16209.6
1012,16192.1
1013,16199.2
1014,16209.8
1015,16195.7
1016,16195.3
1017,21520
1018,26839.6
1019,32152.4
1020,32147.8
1021,32154.7
1022,32147.7
1023,32154.7
1024,32147.8
1025,32155.1
1026,26834
1027,16208.6
1028,16188.2
1029,16205.5
1030,16209.5
1031,16189.9
1032,16201.8
1033,16216.1
1034,16200.2
1035,16204.4
1036,16216.7
1037,16203.6
1038,16201
1039,16216.9
1040,27551.1
1041,33620.9
1042,38238.8
1043,45146.6
1044,47446.3
1045,41115.6
1046,47452.9
1047,45149.2
1048,42842.5
1049,36502.3
1050,23828.3
1051,19625.6
1052,19617.6
1053,19615.5
1054,16611.1
1055,16194.5
1056,16217.1
1057,16218.9
1058,16201
1059,16220.1
1060,16222.5
1061,16201.1
1062,16217
1063,16222.4
1064,27557.5
1065,33636.7
1066,38249.7
1067,45165.3
1068,47466.7
1069,41129.1
1070,47473.3
1071,45166
1072,42860.3
1073,36516
1074,23836.2
1075,19628.7
1076,19633.6
1077,19624.1
1078,16608.6
1079,16211.9
1080,16222.9
1081,16214
1082,16214.4
1083,16228.9
1084,16217.4
1085,16211.7
1086,16229.2
1087,16219.6
1088,27570.6
1089,33649.5
1090,38259.7
1091,45179.3
1092,47488.7
1093,41141.4
1094,47492.8
1095,45176.8
1096,42874.1
1097,36530.6
1098,23848
1099,19629.6
1100,19638.7
1101,19640.2
1102,16605.2
1103,16229.2
1104,16222.2
1105,16211.4
1106,16233.8
1107,16230.4
1108,16211.9
1109,16231.3
1110,16233.4
1111,16211.9
1112,27586.6
1113,33659.4
1114,38271.5
1115,45192.9
1116,47507.9
1117,41156.6
1118,47500.5
1119,45191.7
1120,42889
1121,36546
1122,23855.2
1123,19638.3
1124,19636.3
1125,19645.2
1126,16622.9
1127,16233.6
1128,16213.7
1129,16230.4
1130,16238.3
1131,16221.3
1132,16227.5
1133,16238.4
1134,16224.1
1135,16224.6
1136,27597.6
1137,33670.5
1138,38283.7
1139,45212.1
1140,47515.7
1141,41172.6
1142,47511.9
1143,45212.1
1144,42900
1145,36556.7
1146,23861.4
1147,19647.2
1148,19642.2
1149,19642.6
1150,16637.9
1151,16223.4
1152,16225.6
1153,16242.6
1154,16229.9
1155,16227.1
1156,16243.1
1157,16232.1
1158,16224.5
1159,16243.2
1160,16234.4
1161,22401.2
1162,28083.8
1163,33503.1
1164,33504
1165,33232.7
1166,33239.6
1167,33193
1168,33188.6
1169,33193.9
1170,27287.7
1171,16240.5
1172,16220.7
1173,16239.8
1174,16242.4
1175,16220.9
1176,16237
1177,16245.8
1178,16226.6
1179,16238.2
1180,16246.2
1181,16229.2
1182,16235.2
1183,16246.2
1184,16231.8
1185,21568
1186,26893.6
1187,32225
1188,32222.7
1189,32225.6
1190,32222.4
1191,32225.4
1192,32222.2
1193,32226.7
1194,26894.1
1195,16241.6
1196,16237.6
1197,16226.2
1198,16247.2
1199,16240.2
1200,16224.1
1201,16249.2
1202,16245.8
1203,16227.3
1204,16247
1205,16248.3
1206,16227.5
1207,16245
1208,16249.1
1209,21565.8
1210,26897
1211,32227.7
1212,32233.7
1213,32226.6
1214,32233.5
1215,32227.1
1216,32234.1
1217,32228.3
1218,26900.8
1219,16236.6
1220,16249.4
1221,16233.7
1222,16236.7
1223,16249.6
1224,16236.3
1225,16236.7
1226,16252.4
1227,16241.1
1228,16234.5
1229,16252.5
1230,16243
1231,16232.3
1232,27622.1
1233,33697.3
1234,38312.7
1235,45248.6
1236,47560
1237,41205
1238,47550.8
1239,45249.9
1240,42936.4
1241,36588.9
1242,23879.6
1243,19663.1
1244,19658.7
1245,19658.2
1246,16651.6
1247,16240
1248,16236.2
1249,16254.4
1250,16243.5
1251,16236
1252,16254.7
1253,16245.5
1254,16233.7
1255,16254.8
1256,27616.9
1257,33699.3
1258,38325.5
1259,45251.5
1260,47556.9
1261,41211.1
1262,47563.5
1263,45255.3
1264,42944
1265,36586.9
1266,23881
1267,19670.6
1268,19667.1
1269,19661.3
1270,16643.9
1271,16238.4
1272,16254.5
1273,16244.7
1274,16237.9
1275,16256.2
1276,16246.7
1277,16235.8
1278,16256.4
1279,16248.8
1280,27615.6
1281,33706.1
1282,38323.8
1283,45254.9
1284,47568.4
1285,41210.4
1286,47572.7
1287,45251.7
1288,42945.4
1289,36591.2
1290,23888
1291,19663.8
1292,19666.5
1293,19675.5
1294,16636.4
1295,16255.8
1296,16243.5
1297,16240.4
1298,16257.1
1299,16246.1
1300,16238.3
1301,16257.2
1302,16248.3
1303,16236.2
1304,27629.7
1305,33706.9
1306,38323.6
1307,45261.4
1308,47572.4
1309,41219
1310,47564.3
1311,45262.9
1312,42948.6
1313,36599.2
1314,23886.6
1315,19668.8
1316,19664.3
1317,19663.7
1318,16656.3
1319,16243.8
1320,16241.5
1321,16257.4
1322,16246.1
1323,16239.8
1324,16257.7
1325,16247.6
1326,16237.7
1327,16257.7
1328,16249.8
1329,22421.1
1330,28108.4
1331,33532.8
1332,33533.9
1333,33262.3
1334,33269.2
1335,33223.2
1336,33217.9
1337,33223.9
1338,27312
1339,16253.5
1340,16234.8
1341,16256.2
1342,16254.5
1343,16235
1344,16253.8
1345,16256.7
1346,16235.1
1347,16251.6
1348,16256.7
1349,16236.7
1350,16249.5
1351,16256.7
1352,16239
1353,21581.8
1354,26913.3
1355,32245.6
1356,32243.6
1357,32247.6
1358,32243.2
1359,32248
1360,32242.9
1361,32247.8
1362,26912
1363,16253.7
1364,16243.4
1365,16242.6
1366,16257.4
1367,16245.7
1368,16240.1
1369,16257
1370,16246.6
1371,16237.3
1372,16257.2
1373,16248.8
1374,16235.1
1375,16257.2
1376,27621.3
1377,33704.4
1378,38330.8
1379,45258.1
1380,47563.9
1381,41217.3
1382,47570.3
1383,45261.7
1384,42950.1
1385,36592.6
1386,23884.5
1387,19673.4
1388,19669.8
1389,19664
1390,16646.3
1391,16240.6
1392,16256.9
1393,16244.6
1394,16237.6
1395,16255.9
1396,16246.4
1397,16235.4
1398,16256.1
1399,16248.6
1400,27615.1
1401,33705.5
1402,38323
1403,45254.1
1404,47567.5
1405,41209.6
1406,47571.8
1407,45250.9
1408,42944.6
1409,36590.5
1410,23887.5
1411,19663.4
1412,19666.3
1413,19675.1
1414,16635.9
1415,16255.6
1416,16243.3
1417,16237.5
1418,16254.1
1419,16243.3
1420,16235.1
1421,16254.2
1422,16245.6
1423,16232.9
1424,27624.7
1425,33700.9
1426,38316.7
1427,45253
1428,47564
1429,41211.5
1430,47555.5
1431,45254.1
1432,42940.8
1433,36592.5
1434,23881.9
1435,19665.2
1436,19660.7
1437,19660.2
1438,16653.2
1439,16242.1
1440,16237.4
1441,16252.1
1442,16241.1
1443,16232.8
1444,16252.2
1445,16243.5
1446,16230.5
1447,16252.3
1448,27612.8
1449,33694
1450,38319.1
1451,45244.2
1452,47549.3
1453,41204.9
1454,47555.6
1455,45247.6
1456,42936.7
1457,36581.4
1458,23869.9
1459,19674.8
1460,19663.1
1461,19657.7
1462,16642.2
1463,16234.5
1464,16252
1465,16239
1466,16229.7
1467,16249.5
1468,16241.4
1469,16227.2
1470,16249.7
1471,16243.7
1472,27603.1
1473,33692.2
1474,38307.9
1475,45236.2
1476,47547.7
1477,41193
1478,47552.2
1479,45232.4
1480,42927.5
1481,36576.2
1482,23877.2
1483,19654.3
1484,19661.6
1485,19666
1486,16626.3
1487,16249.3
1488,16239.8
1489,16225.7
1490,16246.4
1491,16239.2
1492,16223.4
1493,16245.7
1494,16241.8
1495,16223.6
1496,16243.4
1497,22408.7
1498,28090.2
1499,33507.7
1500,33507.2
1501,33244.1
1502,33240.8
1503,33197.2
1504,33200.3
1505,33195
1506,27294.4
1507,16234.4
1508,16245.2
1509,16225.9
1510,16237.2
1511,16245.4
1512,16228.6
1513,16230.5
1514,16241.8
1515,16227.6
1516,16227.5
1517,16242.1
1518,16230.3
1519,16225
1520,16242.3
1521,21557.8
1522,26886.8
1523,32214.9
1524,32217.7
1525,32212.7
1526,32217.5
1527,32212.4
1528,32217.3
1529,32212.2
1530,26888.6
1531,16223.7
1532,16241.6
1533,16238.3
1534,16219.7
1535,16239
1536,16241.1
1537,16215.9
1538,16232.1
1539,16237.1
1540,16217.6
1541,16229.7
1542,16237.3
1543,16220.3
1544,27590.2
1545,33668.1
1546,38281.1
1547,45202.4
1548,47517.7
1549,41164
1550,47514.3
1551,45200.6
1552,42897.7
1553,36552
1554,23869.4
1555,19634.9
1556,19640.9
1557,19653.3
1558,16622
1559,16237.4
1560,16221.4
1561,16220.5
1562,16232.8
1563,16219.6
1564,16217.3
1565,16233
1566,16222.1
1567,16214.5
1568,27589.1
1569,33656.7
1570,38267.2
1571,45194.6
1572,47501.8
1573,41158.1
1574,47493.7
1575,45194.7
1576,42885.2
1577,36543.9
1578,23851.3
1579,19639.2
1580,19635.3
1581,19634.9
1582,16631.5
1583,16224.1
1584,16212.6
1585,16228.5
1586,16221.5
1587,16205.3
1588,16226.7
1589,16224.5
1590,16205.5
1591,16224.1
1592,27574.1
1593,33645.1
1594,38259.8
1595,45178.3
1596,47480.4
1597,41143.6
1598,47480.5
1599,45179.9
1600,42869.5
1601,36528.7
1602,23845.9
1603,19634.2
1604,19629.4
1605,19628.7
1606,16626.8
1607,16206.1
1608,16221.1
1609,16221.5
1610,16202.9
1611,16212.1
1612,16221.4
1613,16206.1
1614,16208.1
1615,16221.5
1616,27558.3
1617,33631.8
1618,38250.9
1619,45160.8
1620,47461
1621,41126.6
1622,47467.8
1623,45163.9
1624,42857.3
1625,36513.5
1626,23833.3
1627,19631.3
1628,19626.6
1629,19621.2
1630,16612.4
1631,16203.4
1632,16222.1
1633,16207.5
1634,16194
1635,16216
1636,16210.6
1637,16193.1
1638,16213
1639,16214
1640,27543.7
1641,33622.4
1642,38229.5
1643,45143.4
1644,47445.7
1645,41108
1646,47450.9
1647,45143.8
1648,42839.4
1649,36498.6
1650,23822
1651,19620.7
1652,19625.8
1653,19614.8
1654,16599.3
1655,16206
1656,16215
1657,16193.1
1658,16195.1
1659,16208.4
1660,16196.4
1661,16191.5
1662,16208.7
1663,16199.2
1664,16187.9
1665,22361.8
1666,28029.5
1667,33430.1
1668,33433.4
1669,33166.2
1670,33162.7
1671,33123.2
1672,33119.4
1673,33121.8
1674,27230.2
1675,16195.5
1676,16200.3
1677,16207.9
1678,16191.8
1679,16196
1680,16208.3
1681,16188.6
1682,16184.8
1683,16201.2
1684,16191.3
1685,16181
1686,16201.4
1687,16195.3
1688,21505
1689,26814.9
1690,32130.1
1691,32137
1692,32130.1
1693,32137.1
1694,32130.4
1695,32136.9
1696,32130.8
1697,26820.1
1698,16186.2
1699,16200.9
1700,16188.5
1701,16184.4
1702,16201.3
1703,16191.8
1704,16180.6
1705,16194.2
1706,16187.9
1707,16171.1
1708,16191.1
1709,16192.1
1710,16171.3
1711,27516.7
1712,33574.3
1713,38174.9
1714,45077.4
1715,47386.9
1716,41049.9
1717,47383.8
1718,45075.7
1719,42778.7
1720,36449.7
1721,23795.6
1722,19587.6
1723,19591.7
1724,19600
1725,16569.8
1726,16193.3
1727,16183.9
1728,16172.6
1729,16185.8
1730,16179.7
1731,16162.8
1732,16182.4
1733,16184.1
1734,16163
1735,27502
1736,33556.8
1737,38155.1
1738,45053.8
1739,47361.2
1740,41028.4
1741,47360.1
1742,45052.3
1743,42756.4
1744,36430.7
1745,23782.7
1746,19576.6
1747,19584.2
1748,19587.4
1749,16559.8
1750,16185
1751,16178.8
1752,16162.7
1753,16174.6
1754,16174.4
1755,16154.2
1756,16169.9
1757,16175.2
1758,16157.5
1759,27484.8
1760,33539
1761,38134.6
1762,45029.5
1763,47333.2
1764,41003.4
1765,47337.4
1766,45028.1
1767,42733.2
1768,36410.6
1769,23768.3
1770,19564.7
1771,19578.8
1772,19571.7
1773,16553.6
1774,16171.8
1775,16175
1776,16155.1
1777,16158.7
1778,16165.9
1779,16150.6
1780,16152.9
1781,16166.3
1782,16155.3
1783,27465
1784,33519
1785,38111.5
1786,45004.7
1787,47303.5
1788,40981.6
1789,47307.9
1790,45005.6
1791,42709.2
1792,36387.7
1793,23752.4
1794,19560.6
1795,19563.9
1796,19554.9
1797,16552.8
1798,16151.6
1799,16166.3
1800,16155.7
1801,16137.7
1802,16156.8
1803,16150.8
1804,16134.5
1805,16153.9
1806,16155.6
1807,27442.6
1808,33497.5
1809,38091.3
1810,44977.8
1811,47269.1
1812,40959.9
1813,47275.1
1814,44979.7
1815,42681.1
1816,36364.7
1817,23740.9
1818,19550.2
1819,19542.7
1820,19542.1
1821,16554.1
1822,16134.6
1823,16150
1824,16155.8
1825,16129.2
1826,16133.6
1827,16145.7
1828,16134.2
1829,16128.2
1830,16146.1
1831,16138.9
1832,22268
1833,27913.9
1834,33301.9
1835,33299
1836,33037.2
1837,33039.3
1838,32988.5
1839,32996
1840,32994.3
1841,27123.3
1842,16139.7
1843,16141.5
1844,16124.2
1845,16142.2
1846,16145.2
1847,16125.9
1848,16136.9
1849,16135.2
1850,16120.8
1851,16119.6
1852,16135.1
1853,16126
1854,16113.9
1855,16135.5
1856,21416.8
1857,26710.2
1858,32003.5
1859,32001.4
1860,32001.5
1861,32000.5
1862,32002.6
1863,31999.7
1864,32003.7
1865,26709.8
1866,16133
1867,16113.6
1868,16130.2
1869,16134.3
1870,16116.7
1871,16123.7
1872,16134.7
1873,16112
1874,16106.2
1875,16123.8
1876,16116.7
1877,16102
1878,16122.1
1879,27395.8
1880,33428.7
1881,38011.7
1882,44887.5
1883,47176.1
1884,40879.2
1885,47171.7
1886,44886.6
1887,42593.8
1888,36295.3
1889,23691.6
1890,19504
1891,19502
1892,19514.5
1893,16504.8
1894,16123.2
1895,16110.1
1896,16107.3
1897,16112.5
1898,16103.9
1899,16090.1
1900,16110.8
1901,16110.5
1902,16090.4
1903,27377.2
1904,33404.8
1905,37982.5
1906,44850.1
1907,47143.5
1908,40841.5
1909,47146.8
1910,44851.5
1911,42563.9
1912,36264.1
1913,23671.2
1914,19497
1915,19494.9
